,Date,Open,High,Low,Close,Adj Close,Volume
1579,2021-04-13,4130.100098,4148.0,4124.430176,4141.589844,4141.589844,3728440000
1580,2021-04-14,4141.580078,4151.689941,4120.870117,4124.660156,4124.660156,3976540000
1581,2021-04-15,4139.759766,4173.490234,4139.759766,4170.419922,4170.419922,4027680000
1582,2021-04-16,4174.140137,4191.310059,4170.75,4185.470215,4185.470215,4157430000
1583,2021-04-19,4179.799805,4180.810059,4150.470215,4163.259766,4163.259766,3788020000
1584,2021-04-20,4159.180176,4159.180176,4118.379883,4134.939941,4134.939941,4338230000
1585,2021-04-21,4128.419922,4175.02002,4126.350098,4173.419922,4173.419922,3865820000
1586,2021-04-22,4170.459961,4179.569824,4123.689941,4134.97998,4134.97998,4235040000
1587,2021-04-23,4138.779785,4194.169922,4138.779785,4180.169922,4180.169922,3568080000
1588,2021-04-26,4185.029785,4194.189941,4182.359863,4187.620117,4187.620117,3738920000
1589,2021-04-27,4188.25,4193.350098,4176.220215,4186.720215,4186.720215,3703240000
1590,2021-04-28,4185.140137,4201.529785,4181.779785,4183.180176,4183.180176,3772390000
1591,2021-04-29,4206.140137,4218.779785,4176.810059,4211.470215,4211.470215,4288940000
1592,2021-04-30,4198.100098,4198.100098,4174.850098,4181.169922,4181.169922,4273680000
1593,2021-05-03,4191.97998,4209.390137,4188.029785,4192.660156,4192.660156,4061170000
1594,2021-05-04,4179.040039,4179.040039,4128.589844,4164.660156,4164.660156,4441080000
1595,2021-05-05,4177.060059,4187.720215,4160.939941,4167.589844,4167.589844,4029050000
1596,2021-05-06,4169.140137,4202.700195,4147.330078,4201.620117,4201.620117,4504860000
1597,2021-05-07,4210.339844,4238.040039,4201.640137,4232.600098,4232.600098,4013060000
1598,2021-05-10,4228.290039,4236.390137,4188.129883,4188.430176,4188.430176,3678970000
1599,2021-05-11,4150.339844,4162.040039,4111.529785,4152.100098,4152.100098,3593110000
1600,2021-05-12,4130.549805,4134.72998,4056.879883,4063.040039,4063.040039,3735080000
1601,2021-05-13,4074.98999,4131.580078,4074.98999,4112.5,4112.5,3687780000
1602,2021-05-14,4129.580078,4183.129883,4129.580078,4173.850098,4173.850098,3251920000
1603,2021-05-17,4169.919922,4171.919922,4142.689941,4163.290039,4163.290039,3307130000
1604,2021-05-18,4165.939941,4169.149902,4125.990234,4127.830078,4127.830078,3559790000
1605,2021-05-19,4098.450195,4116.930176,4061.409912,4115.680176,4115.680176,3485550000
1606,2021-05-20,4121.970215,4172.799805,4121.970215,4159.120117,4159.120117,3019060000
1607,2021-05-21,4168.609863,4188.720215,4151.720215,4155.859863,4155.859863,3344620000
1608,2021-05-24,4170.160156,4209.52002,4170.160156,4197.049805,4197.049805,2947400000
1609,2021-05-25,4205.939941,4213.419922,4182.52002,4188.129883,4188.129883,3420870000
1610,2021-05-26,4191.589844,4202.609863,4184.109863,4195.990234,4195.990234,3674490000
1611,2021-05-27,4201.939941,4213.379883,4197.779785,4200.879883,4200.879883,5201110000
1612,2021-05-28,4210.77002,4218.359863,4203.569824,4204.109863,4204.109863,4199270000
1613,2021-06-01,4216.52002,4234.120117,4197.589844,4202.040039,4202.040039,4122960000
1614,2021-06-02,4206.819824,4217.370117,4198.27002,4208.120117,4208.120117,4860930000
1615,2021-06-03,4191.430176,4204.390137,4167.930176,4192.850098,4192.850098,4579450000
1616,2021-06-04,4206.049805,4233.450195,4206.049805,4229.890137,4229.890137,3487070000
1617,2021-06-07,4229.339844,4232.339844,4215.660156,4226.52002,4226.52002,3835570000
1618,2021-06-08,4233.810059,4236.740234,4208.410156,4227.259766,4227.259766,3943870000
1619,2021-06-09,4232.990234,4237.089844,4218.740234,4219.549805,4219.549805,3902870000
1620,2021-06-10,4228.560059,4249.740234,4220.339844,4239.180176,4239.180176,3502480000
1621,2021-06-11,4242.899902,4248.379883,4232.25,4247.439941,4247.439941,3204280000
1622,2021-06-14,4248.310059,4255.589844,4234.069824,4255.149902,4255.149902,3612050000
1623,2021-06-15,4255.279785,4257.160156,4238.350098,4246.589844,4246.589844,3578450000
1624,2021-06-16,4248.870117,4251.890137,4202.450195,4223.700195,4223.700195,3722050000
1625,2021-06-17,4220.370117,4232.290039,4196.049805,4221.859863,4221.859863,3952110000
1626,2021-06-18,4204.779785,4204.779785,4164.399902,4166.450195,4166.450195,6084980000
1627,2021-06-21,4173.399902,4226.240234,4173.399902,4224.790039,4224.790039,3391740000
1628,2021-06-22,4224.609863,4255.839844,4217.27002,4246.439941,4246.439941,3208760000
1629,2021-06-23,4249.27002,4256.600098,4241.430176,4241.839844,4241.839844,3172440000
1630,2021-06-24,4256.970215,4271.279785,4256.970215,4266.490234,4266.490234,3141680000
1631,2021-06-25,4274.450195,4286.120117,4271.160156,4280.700195,4280.700195,6248390000
1632,2021-06-28,4284.899902,4292.140137,4274.669922,4290.609863,4290.609863,3415610000
1633,2021-06-29,4293.209961,4300.52002,4287.040039,4291.799805,4291.799805,3049560000
1634,2021-06-30,4290.649902,4302.430176,4287.959961,4297.5,4297.5,3687880000
1635,2021-07-01,4300.72998,4320.660156,4300.72998,4319.939941,4319.939941,3077580000
1636,2021-07-02,4326.600098,4355.430176,4326.600098,4352.339844,4352.339844,2628550000
1637,2021-07-06,4356.459961,4356.459961,4314.370117,4343.540039,4343.540039,3437900000
1638,2021-07-07,4351.009766,4361.879883,4329.790039,4358.129883,4358.129883,3243900000
1639,2021-07-08,4321.069824,4330.879883,4289.370117,4320.819824,4320.819824,3393780000
1640,2021-07-09,4329.379883,4371.600098,4329.379883,4369.549805,4369.549805,2738280000
1641,2021-07-12,4372.410156,4386.680176,4364.029785,4384.629883,4384.629883,2983980000
1642,2021-07-13,4381.069824,4392.370117,4366.919922,4369.209961,4369.209961,3166900000
1643,2021-07-14,4380.109863,4393.680176,4362.359863,4374.299805,4374.299805,3213870000
1644,2021-07-15,4369.02002,4369.02002,4340.700195,4360.029785,4360.029785,3226930000
1645,2021-07-16,4367.430176,4375.089844,4322.529785,4327.160156,4327.160156,3165160000
1646,2021-07-19,4296.399902,4296.399902,4233.129883,4258.490234,4258.490234,4155790000
1647,2021-07-20,4265.109863,4336.839844,4262.049805,4323.060059,4323.060059,3634190000
1648,2021-07-21,4331.129883,4359.700195,4331.129883,4358.689941,4358.689941,3078550000
1649,2021-07-22,4361.27002,4369.870117,4350.060059,4367.47998,4367.47998,2907910000
1650,2021-07-23,4381.200195,4415.180176,4381.200195,4411.790039,4411.790039,3490730000
1651,2021-07-26,4409.580078,4422.72998,4405.450195,4422.299805,4422.299805,2679110000
1652,2021-07-27,4416.379883,4416.379883,4372.509766,4401.459961,4401.459961,3381080000
1653,2021-07-28,4402.950195,4415.470215,4387.009766,4400.640137,4400.640137,3215130000
1654,2021-07-29,4403.589844,4429.970215,4403.589844,4419.149902,4419.149902,2815510000
1655,2021-07-30,4395.120117,4412.25,4389.649902,4395.259766,4395.259766,2861600000
1656,2021-08-02,4406.859863,4422.180176,4384.810059,4387.160156,4387.160156,2919940000
1657,2021-08-03,4392.740234,4423.790039,4373.0,4423.149902,4423.149902,3305340000
1658,2021-08-04,4415.950195,4416.169922,4400.22998,4402.660156,4402.660156,3382620000
1659,2021-08-05,4408.859863,4429.759766,4408.859863,4429.100098,4429.100098,2734220000
1660,2021-08-06,4429.069824,4440.819824,4429.069824,4436.52002,4436.52002,2839970000
1661,2021-08-09,4437.77002,4439.390137,4424.740234,4432.350098,4432.350098,2779880000
1662,2021-08-10,4435.790039,4445.209961,4430.029785,4436.75,4436.75,3219840000
1663,2021-08-11,4442.180176,4449.439941,4436.419922,4442.410156,4442.410156,2803060000
1664,2021-08-12,4446.080078,4461.77002,4435.959961,4460.830078,4460.830078,2543860000
1665,2021-08-13,4464.839844,4468.370117,4460.819824,4468.0,4468.0,2371630000
1666,2021-08-16,4461.649902,4480.259766,4437.660156,4479.709961,4479.709961,2707170000
1667,2021-08-17,4462.120117,4462.120117,4417.830078,4448.080078,4448.080078,2884000000
1668,2021-08-18,4440.939941,4454.319824,4397.589844,4400.27002,4400.27002,2965210000
1669,2021-08-19,4382.439941,4418.609863,4367.72998,4405.799805,4405.799805,3120840000
1670,2021-08-20,4410.560059,4444.350098,4406.799805,4441.669922,4441.669922,2867770000
1671,2021-08-23,4450.290039,4489.879883,4450.290039,4479.529785,4479.529785,2965520000
1672,2021-08-24,4484.399902,4492.810059,4482.279785,4486.22998,4486.22998,3037770000
1673,2021-08-25,4490.450195,4501.709961,4485.660156,4496.189941,4496.189941,2554680000
1674,2021-08-26,4493.75,4495.899902,4468.990234,4470.0,4470.0,2704600000
1675,2021-08-27,4474.100098,4513.330078,4474.100098,4509.370117,4509.370117,2862360000
1676,2021-08-30,4513.759766,4537.359863,4513.759766,4528.790039,4528.790039,2557300000
1677,2021-08-31,4529.75,4531.390137,4515.799805,4522.680176,4522.680176,3090380000
1678,2021-09-01,4528.799805,4537.109863,4522.02002,4524.089844,4524.089844,3101830000
1679,2021-09-02,4534.47998,4545.850098,4524.660156,4536.950195,4536.950195,2897010000
1680,2021-09-03,4532.419922,4541.450195,4521.299805,4535.430176,4535.430176,2609660000
1681,2021-09-07,4535.379883,4535.379883,4513.0,4520.029785,4520.029785,3098870000
1682,2021-09-08,4518.089844,4521.790039,4493.950195,4514.069824,4514.069824,2808480000
1683,2021-09-09,4513.02002,4529.899902,4492.069824,4493.279785,4493.279785,3035300000
1684,2021-09-10,4506.919922,4520.470215,4457.660156,4458.580078,4458.580078,2851140000
1685,2021-09-13,4474.810059,4492.990234,4445.700195,4468.72998,4468.72998,3096390000
1686,2021-09-14,4479.330078,4485.680176,4435.459961,4443.049805,4443.049805,2568730000
1687,2021-09-15,4447.490234,4486.870117,4438.370117,4480.700195,4480.700195,3154760000
1688,2021-09-16,4477.089844,4485.870117,4443.799805,4473.75,4473.75,3321030000
1689,2021-09-17,4469.740234,4471.52002,4427.759766,4432.990234,4432.990234,5622210000
1690,2021-09-20,4402.950195,4402.950195,4305.910156,4357.72998,4357.72998,3773680000
1691,2021-09-21,4374.450195,4394.870117,4347.959961,4354.189941,4354.189941,3044300000
1692,2021-09-22,4367.430176,4416.75,4367.430176,4395.640137,4395.640137,3273670000
1693,2021-09-23,4406.75,4465.399902,4406.75,4448.97998,4448.97998,2833290000
1694,2021-09-24,4438.040039,4463.120117,4430.27002,4455.47998,4455.47998,2772090000
1695,2021-09-27,4442.120117,4457.299805,4436.189941,4443.109863,4443.109863,3032870000
1696,2021-09-28,4419.540039,4419.540039,4346.330078,4352.629883,4352.629883,3495970000
1697,2021-09-29,4362.410156,4385.569824,4355.080078,4359.459961,4359.459961,2753800000
1698,2021-09-30,4370.669922,4382.549805,4306.240234,4307.540039,4307.540039,3123770000
1699,2021-10-01,4317.160156,4375.189941,4288.52002,4357.040039,4357.040039,3148980000
1700,2021-10-04,4348.839844,4355.509766,4278.939941,4300.459961,4300.459961,3110560000
1701,2021-10-05,4309.870117,4369.22998,4309.870117,4345.720215,4345.720215,2967400000
1702,2021-10-06,4319.569824,4365.569824,4290.490234,4363.549805,4363.549805,3219590000
1703,2021-10-07,4383.72998,4429.970215,4383.72998,4399.759766,4399.759766,3096080000
1704,2021-10-08,4406.509766,4412.02002,4386.220215,4391.339844,4391.339844,2401890000
1705,2021-10-11,4385.439941,4415.879883,4360.589844,4361.189941,4361.189941,2580000000
1706,2021-10-12,4368.310059,4374.890137,4342.089844,4350.649902,4350.649902,2608150000
1707,2021-10-13,4358.009766,4372.870117,4329.919922,4363.799805,4363.799805,2926460000
1708,2021-10-14,4386.75,4439.72998,4386.75,4438.259766,4438.259766,2642920000
1709,2021-10-15,4447.689941,4475.819824,4447.689941,4471.370117,4471.370117,3000560000
1710,2021-10-18,4463.720215,4488.75,4447.470215,4486.459961,4486.459961,2683540000
1711,2021-10-19,4497.339844,4520.399902,4496.410156,4519.629883,4519.629883,2531210000
1712,2021-10-20,4524.419922,4540.870117,4524.399902,4536.189941,4536.189941,2671560000
1713,2021-10-21,4532.240234,4551.439941,4526.890137,4549.779785,4549.779785,3016950000
1714,2021-10-22,4546.120117,4559.669922,4524.0,4544.899902,4544.899902,3062810000
1715,2021-10-25,4553.689941,4572.620117,4537.359863,4566.47998,4566.47998,3250210000
1716,2021-10-26,4578.689941,4598.529785,4569.169922,4574.790039,4574.790039,2866500000
1717,2021-10-27,4580.220215,4584.569824,4551.660156,4551.680176,4551.680176,3259510000
1718,2021-10-28,4562.839844,4597.549805,4562.839844,4596.419922,4596.419922,3197560000
1719,2021-10-29,4572.870117,4608.080078,4567.589844,4605.379883,4605.379883,3632260000
1720,2021-11-01,4610.620117,4620.339844,4595.060059,4613.669922,4613.669922,2924000000
1721,2021-11-02,4613.339844,4635.149902,4613.339844,4630.649902,4630.649902,3309690000
1722,2021-11-03,4630.649902,4663.459961,4621.189941,4660.569824,4660.569824,3339440000
1723,2021-11-04,4662.930176,4683.0,4662.589844,4680.060059,4680.060059,3332940000
1724,2021-11-05,4699.259766,4718.5,4681.319824,4697.529785,4697.529785,3491150000
1725,2021-11-08,4701.47998,4714.919922,4694.390137,4701.700195,4701.700195,3465720000
1726,2021-11-09,4707.25,4708.529785,4670.870117,4685.25,4685.25,3110230000
1727,2021-11-10,4670.259766,4684.850098,4630.859863,4646.709961,4646.709961,3581630000
1728,2021-11-11,4659.390137,4664.549805,4648.310059,4649.27002,4649.27002,2623140000
1729,2021-11-12,4655.240234,4688.470215,4650.77002,4682.850098,4682.850098,2865790000
1730,2021-11-15,4689.299805,4697.419922,4672.859863,4682.799805,4682.799805,2618980000
1731,2021-11-16,4679.419922,4714.950195,4679.419922,4700.899902,4700.899902,2838210000
1732,2021-11-17,4701.5,4701.5,4684.410156,4688.669922,4688.669922,3221250000
1733,2021-11-18,4700.720215,4708.799805,4672.779785,4704.540039,4704.540039,3335620000
1734,2021-11-19,4708.439941,4717.75,4694.220215,4697.959961,4697.959961,3265600000
1735,2021-11-22,4712.0,4743.830078,4682.169922,4682.939941,4682.939941,3206280000
1736,2021-11-23,4678.47998,4699.390137,4652.660156,4690.700195,4690.700195,3428780000
1737,2021-11-24,4675.779785,4702.870117,4659.890137,4701.459961,4701.459961,2464040000
1738,2021-11-26,4664.629883,4664.629883,4585.430176,4594.620117,4594.620117,2676740000
1739,2021-11-29,4628.75,4672.950195,4625.259766,4655.27002,4655.27002,3471380000
1740,2021-11-30,4640.25,4646.02002,4560.0,4567.0,4567.0,4950190000
1741,2021-12-01,4602.819824,4652.939941,4510.27002,4513.040039,4513.040039,4078260000
1742,2021-12-02,4504.72998,4595.459961,4504.72998,4577.100098,4577.100098,3771510000
1743,2021-12-03,4589.490234,4608.029785,4495.120117,4538.430176,4538.430176,3971500000
1744,2021-12-06,4548.370117,4612.600098,4540.509766,4591.669922,4591.669922,3305690000
1745,2021-12-07,4631.970215,4694.040039,4631.970215,4686.75,4686.75,3334320000
1746,2021-12-08,4690.859863,4705.060059,4674.52002,4701.209961,4701.209961,3061550000
1747,2021-12-09,4691.0,4695.259766,4665.97998,4667.450195,4667.450195,2851660000
1748,2021-12-10,4687.640137,4713.569824,4670.240234,4712.02002,4712.02002,2858310000
1749,2021-12-13,4710.299805,4710.299805,4667.600098,4668.970215,4668.970215,3322050000
1750,2021-12-14,4642.990234,4660.470215,4606.52002,4634.089844,4634.089844,3292740000
1751,2021-12-15,4636.459961,4712.600098,4611.220215,4709.850098,4709.850098,3367580000
1752,2021-12-16,4719.129883,4731.990234,4651.890137,4668.669922,4668.669922,3592810000
1753,2021-12-17,4652.5,4666.700195,4600.220215,4620.640137,4620.640137,5609780000
1754,2021-12-20,4587.899902,4587.899902,4531.100098,4568.02002,4568.02002,3395780000
1755,2021-12-21,4594.959961,4651.140137,4583.160156,4649.22998,4649.22998,2564370000
1756,2021-12-22,4650.359863,4697.669922,4645.529785,4696.560059,4696.560059,2439570000
1757,2021-12-23,4703.959961,4740.740234,4703.959961,4725.790039,4725.790039,2194630000
1758,2021-12-27,4733.990234,4791.490234,4733.990234,4791.189941,4791.189941,2264120000
1759,2021-12-28,4795.490234,4807.02002,4780.040039,4786.350098,4786.350098,2217050000
1760,2021-12-29,4788.640137,4804.060059,4778.080078,4793.060059,4793.060059,2369370000
1761,2021-12-30,4794.22998,4808.930176,4775.330078,4778.72998,4778.72998,2390990000
1762,2021-12-31,4775.209961,4786.830078,4765.75,4766.180176,4766.180176,2446190000
1763,2022-01-03,4778.140137,4796.640137,4758.169922,4796.560059,4796.560059,2775190000
1764,2022-01-04,4804.509766,4818.620117,4774.27002,4793.540039,4793.540039,3641050000
1765,2022-01-05,4787.990234,4797.700195,4699.439941,4700.580078,4700.580078,3733540000
1766,2022-01-06,4693.390137,4725.009766,4671.259766,4696.049805,4696.049805,3371250000
1767,2022-01-07,4697.660156,4707.950195,4662.740234,4677.029785,4677.029785,3279870000
1768,2022-01-10,4655.339844,4673.02002,4582.240234,4670.290039,4670.290039,3621800000
1769,2022-01-11,4669.140137,4714.129883,4638.27002,4713.069824,4713.069824,3421600000
1770,2022-01-12,4728.589844,4748.830078,4706.709961,4726.350098,4726.350098,3060040000
1771,2022-01-13,4733.560059,4744.129883,4650.290039,4659.029785,4659.029785,3539830000
1772,2022-01-14,4637.990234,4665.129883,4614.75,4662.850098,4662.850098,3483530000
1773,2022-01-18,4632.240234,4632.240234,4568.700195,4577.109863,4577.109863,3324960000
1774,2022-01-19,4588.029785,4611.549805,4530.200195,4532.759766,4532.759766,3387370000
1775,2022-01-20,4547.350098,4602.109863,4477.950195,4482.72998,4482.72998,3473060000
1776,2022-01-21,4471.379883,4494.52002,4395.339844,4397.939941,4397.939941,3945810000
1777,2022-01-24,4356.319824,4417.350098,4222.620117,4410.129883,4410.129883,5172540000
1778,2022-01-25,4366.640137,4411.009766,4287.109863,4356.450195,4356.450195,3989420000
1779,2022-01-26,4408.430176,4453.22998,4304.799805,4349.930176,4349.930176,4046270000
1780,2022-01-27,4380.580078,4428.740234,4309.5,4326.509766,4326.509766,4074330000
1781,2022-01-28,4336.189941,4432.720215,4292.459961,4431.850098,4431.850098,3936030000
1782,2022-01-31,4431.790039,4516.890137,4414.02002,4515.549805,4515.549805,4001950000
1783,2022-02-01,4519.569824,4550.490234,4483.529785,4546.540039,4546.540039,3796450000
1784,2022-02-02,4566.390137,4595.310059,4544.319824,4589.379883,4589.379883,3777170000
1785,2022-02-03,4535.410156,4542.879883,4470.390137,4477.439941,4477.439941,3596830000
1786,2022-02-04,4482.790039,4539.660156,4451.5,4500.529785,4500.529785,3673700000
1787,2022-02-07,4505.75,4521.859863,4471.470215,4483.870117,4483.870117,3291600000
1788,2022-02-08,4480.02002,4531.319824,4465.399902,4521.540039,4521.540039,3509330000
1789,2022-02-09,4547.0,4590.029785,4547.0,4587.180176,4587.180176,3662810000
1790,2022-02-10,4553.240234,4588.919922,4484.310059,4504.080078,4504.080078,4490500000
1791,2022-02-11,4506.27002,4526.330078,4401.410156,4418.640137,4418.640137,4164960000
1792,2022-02-14,4412.609863,4426.220215,4364.839844,4401.669922,4401.669922,3466170000
1793,2022-02-15,4429.279785,4472.77002,4429.279785,4471.069824,4471.069824,3363200000
1794,2022-02-16,4455.75,4489.549805,4429.680176,4475.009766,4475.009766,3478750000
1795,2022-02-17,4456.060059,4456.060059,4373.810059,4380.259766,4380.259766,3596510000
1796,2022-02-18,4384.569824,4394.600098,4327.220215,4348.870117,4348.870117,3871340000
1797,2022-02-22,4332.740234,4362.120117,4267.109863,4304.759766,4304.759766,4007780000
1798,2022-02-23,4324.930176,4341.509766,4221.509766,4225.5,4225.5,3814340000
1799,2022-02-24,4155.77002,4294.72998,4114.649902,4288.700195,4288.700195,5070560000
1800,2022-02-25,4298.379883,4385.339844,4286.830078,4384.649902,4384.649902,3941780000
1801,2022-02-28,4354.169922,4388.839844,4315.120117,4373.939941,4373.939941,4594010000
1802,2022-03-01,4363.140137,4378.450195,4279.540039,4306.259766,4306.259766,4679400000
1803,2022-03-02,4322.560059,4401.47998,4322.560059,4386.540039,4386.540039,4409090000
1804,2022-03-03,4401.310059,4416.779785,4345.560059,4363.490234,4363.490234,4062080000
1805,2022-03-04,4342.120117,4342.120117,4284.97998,4328.870117,4328.870117,4558250000
1806,2022-03-07,4327.009766,4327.009766,4199.850098,4201.089844,4201.089844,5506330000
1807,2022-03-08,4202.660156,4276.939941,4157.870117,4170.700195,4170.700195,6237000000
1808,2022-03-09,4223.100098,4299.399902,4223.100098,4277.879883,4277.879883,4220180000
1809,2022-03-10,4252.549805,4268.279785,4209.799805,4259.52002,4259.52002,4008690000
1810,2022-03-11,4279.5,4291.009766,4200.490234,4204.310059,4204.310059,3877430000
1811,2022-03-14,4202.75,4247.569824,4161.720215,4173.109863,4173.109863,4757600000
1812,2022-03-15,4188.819824,4271.049805,4187.899902,4262.450195,4262.450195,4331170000
1813,2022-03-16,4288.140137,4358.899902,4251.990234,4357.859863,4357.859863,5002240000
1814,2022-03-17,4345.109863,4412.669922,4335.649902,4411.669922,4411.669922,4174170000
1815,2022-03-18,4407.339844,4465.399902,4390.569824,4463.120117,4463.120117,6681510000
1816,2022-03-21,4462.399902,4481.75,4424.299805,4461.180176,4461.180176,3961050000
1817,2022-03-22,4469.100098,4522.0,4469.100098,4511.609863,4511.609863,3962880000
1818,2022-03-23,4493.100098,4501.069824,4455.810059,4456.240234,4456.240234,4014360000
1819,2022-03-24,4469.97998,4520.580078,4465.169922,4520.160156,4520.160156,3573430000
1820,2022-03-25,4522.910156,4546.029785,4501.069824,4543.060059,4543.060059,3577520000
1821,2022-03-28,4541.089844,4575.649902,4517.689941,4575.52002,4575.52002,3696850000
1822,2022-03-29,4602.859863,4637.299805,4589.660156,4631.600098,4631.600098,4239660000
1823,2022-03-30,4624.200195,4627.77002,4581.319824,4602.450195,4602.450195,3665390000
1824,2022-03-31,4599.02002,4603.069824,4530.410156,4530.410156,4530.410156,3782040000
1825,2022-04-01,4540.319824,4548.700195,4507.569824,4545.859863,4545.859863,3828290000
1826,2022-04-04,4547.970215,4583.5,4539.209961,4582.640137,4582.640137,3833500000
1827,2022-04-05,4572.450195,4593.450195,4514.169922,4525.120117,4525.120117,3906230000
1828,2022-04-06,4494.169922,4503.939941,4450.040039,4481.149902,4481.149902,4137080000
1829,2022-04-07,4474.649902,4521.160156,4450.299805,4500.209961,4500.209961,4054010000
1830,2022-04-08,4494.149902,4520.410156,4474.600098,4488.279785,4488.279785,3453040000
1831,2022-04-11,4462.640137,4464.350098,4408.379883,4412.529785,4412.529785,3452540000
1832,2022-04-12,4437.589844,4471.0,4381.339844,4397.450195,4397.450195,3451990000
1833,2022-04-13,4394.299805,4453.919922,4392.700195,4446.589844,4446.589844,3273140000
1834,2022-04-14,4449.120117,4460.459961,4390.77002,4392.589844,4392.589844,3634740000
1835,2022-04-18,4385.629883,4410.310059,4370.299805,4391.689941,4391.689941,3509340000
1836,2022-04-19,4390.629883,4471.029785,4390.629883,4462.209961,4462.209961,3197930000
1837,2022-04-20,4472.259766,4488.290039,4448.759766,4459.450195,4459.450195,3678040000
1838,2022-04-21,4489.169922,4512.939941,4384.470215,4393.660156,4393.660156,3833570000
1839,2022-04-22,4385.830078,4385.830078,4267.620117,4271.779785,4271.779785,3930660000
1840,2022-04-25,4255.339844,4299.02002,4200.819824,4296.120117,4296.120117,4061070000
1841,2022-04-26,4278.140137,4278.140137,4175.040039,4175.200195,4175.200195,3760420000
1842,2022-04-27,4186.52002,4240.709961,4162.899902,4183.959961,4183.959961,3876340000
1843,2022-04-28,4222.580078,4308.450195,4188.629883,4287.5,4287.5,3969440000
1844,2022-04-29,4253.75,4269.680176,4124.279785,4131.930176,4131.930176,3943480000
1845,2022-05-02,4130.609863,4169.810059,4062.51001,4155.379883,4155.379883,4474060000
1846,2022-05-03,4159.779785,4200.100098,4147.080078,4175.47998,4175.47998,3877530000
1847,2022-05-04,4181.180176,4307.660156,4148.910156,4300.169922,4300.169922,4236210000
1848,2022-05-05,4270.430176,4270.430176,4106.009766,4146.870117,4146.870117,4197620000
1849,2022-05-06,4128.169922,4157.689941,4067.909912,4123.339844,4123.339844,4254300000
1850,2022-05-09,4081.27002,4081.27002,3975.47998,3991.23999,3991.23999,4746120000
1851,2022-05-10,4035.179932,4068.820068,3958.169922,4001.050049,4001.050049,4630150000
1852,2022-05-11,3990.080078,4049.090088,3928.820068,3935.179932,3935.179932,4683220000
1853,2022-05-12,3903.949951,3964.800049,3858.870117,3930.080078,3930.080078,4964130000
1854,2022-05-13,3963.899902,4038.879883,3963.899902,4023.889893,4023.889893,4142950000
1855,2022-05-16,4013.02002,4046.459961,3983.98999,4008.01001,4008.01001,3824320000
1856,2022-05-17,4052.0,4090.719971,4033.929932,4088.850098,4088.850098,3846580000
1857,2022-05-18,4051.97998,4051.97998,3911.909912,3923.679932,3923.679932,4428960000
1858,2022-05-19,3899.0,3945.959961,3876.580078,3900.790039,3900.790039,4212140000
1859,2022-05-20,3927.76001,3943.419922,3810.320068,3901.360107,3901.360107,4278520000
1860,2022-05-23,3919.419922,3981.879883,3909.040039,3973.75,3973.75,3392770000
1861,2022-05-24,3942.939941,3955.679932,3875.129883,3941.47998,3941.47998,3901640000
1862,2022-05-25,3929.590088,3999.330078,3925.030029,3978.72998,3978.72998,4322190000
1863,2022-05-26,3984.600098,4075.139893,3984.600098,4057.840088,4057.840088,3961940000
1864,2022-05-27,4077.429932,4158.490234,4077.429932,4158.240234,4158.240234,3560560000
1865,2022-05-31,4151.089844,4168.339844,4104.879883,4132.149902,4132.149902,5192220000
1866,2022-06-01,4149.779785,4166.540039,4073.850098,4101.22998,4101.22998,4145710000
1867,2022-06-02,4095.409912,4177.509766,4074.370117,4176.819824,4176.819824,3604930000
1868,2022-06-03,4137.569824,4142.669922,4098.669922,4108.540039,4108.540039,3107080000
1869,2022-06-06,4134.720215,4168.779785,4109.180176,4121.430176,4121.430176,3852050000
1870,2022-06-07,4096.470215,4164.859863,4080.189941,4160.680176,4160.680176,3476470000
1871,2022-06-08,4147.120117,4160.140137,4107.200195,4115.77002,4115.77002,3090180000
1872,2022-06-09,4101.649902,4119.100098,4017.169922,4017.820068,4017.820068,3192330000
1873,2022-06-10,3974.389893,3974.389893,3900.159912,3900.860107,3900.860107,3936120000
1874,2022-06-13,3838.149902,3838.149902,3734.300049,3749.629883,3749.629883,4572820000
1875,2022-06-14,3763.52002,3778.179932,3705.679932,3735.47998,3735.47998,4126400000
1876,2022-06-15,3764.050049,3837.560059,3722.300049,3789.98999,3789.98999,4474610000
1877,2022-06-16,3728.179932,3728.179932,3639.77002,3666.77002,3666.77002,4511200000
1878,2022-06-17,3665.899902,3707.709961,3636.870117,3674.840088,3674.840088,6954110000
1879,2022-06-21,3715.310059,3779.649902,3715.310059,3764.790039,3764.790039,4124600000
1880,2022-06-22,3733.889893,3801.790039,3717.689941,3759.889893,3759.889893,4342270000
1881,2022-06-23,3774.709961,3802.580078,3743.52002,3795.72998,3795.72998,4078100000
1882,2022-06-24,3821.75,3913.649902,3821.75,3911.73999,3911.73999,6742870000
1883,2022-06-27,3920.76001,3927.719971,3889.659912,3900.110107,3900.110107,3385120000
1884,2022-06-28,3913.0,3945.860107,3820.139893,3821.550049,3821.550049,3590980000
1885,2022-06-29,3825.090088,3836.5,3799.02002,3818.830078,3818.830078,3458850000
